;BELISARIO;CENTRO;COTOCOLLAO;LOS CHILLOS;TUMBACO
26/02/2025 05:00;0,76;0,14;1,38;4,00;2,17
26/02/2025 06:00;1,27;1,33;1,90;6,20;3,49
26/02/2025 07:00;1,73;3,26;2,33;8,59;3,13
26/02/2025 08:00;1,73;3,32;2,85;44,85;3,41
26/02/2025 09:00;2,78;3,13;3,19;17,90;2,49
26/02/2025 10:00;2,52;3,58;3,84;6,42;2,74
26/02/2025 11:00;2,33;3,49;3,46;5,32;3,00
26/02/2025 12:00;1,95;2,72;2,25;5,37;2,76
26/02/2025 13:00;1,64;2,22;2,34;4,39;2,80
26/02/2025 14:00;1,44;1,79;2,57;3,99;2,38
26/02/2025 15:00;1,14;1,76;2,62;3,88;1,61
26/02/2025 16:00;1,94;3,10;1,83;4,45;1,90
26/02/2025 17:00;1,25;2,30;1,94;4,02;1,64
26/02/2025 18:00;1,35;2,24;1,70;4,01;1,43
26/02/2025 19:00;1,28;2,66;1,89;3,45;1,49
26/02/2025 20:00;1,05;1,85;1,71;3,17;1,24
26/02/2025 21:00;1,32;2,10;1,72;2,85;1,18
26/02/2025 22:00;1,22;1,92;1,67;2,99;1,35
26/02/2025 23:00;1,31;1,79;1,45;3,88;1,55
27/02/2025 00:00;1,07;1,16;1,83;4,36;1,33
27/02/2025 01:00;0,80;0,00;1,71;0,00;1,50
27/02/2025 02:00;1,44;0,00;1,55;0,00;1,35
27/02/2025 03:00;1,05;0,00;1,71;0,00;6,49
27/02/2025 04:00;1,15;2,60;1,25;8,87;4,83
27/02/2025 05:00;1,17;2,70;1,62;7,59;4,06
27/02/2025 06:00;1,31;7,72;2,16;9,19;3,76
27/02/2025 07:00;2,13;7,73;2,13;17,74;4,30
27/02/2025 08:00;3,23;9,73;2,16;9,63;4,61
27/02/2025 09:00;4,27;5,07;3,25;6,32;3,74
27/02/2025 10:00;2,96;5,20;3,35;5,84;2,89
27/02/2025 11:00;2,36;4,70;2,16;5,16;3,69
27/02/2025 12:00;2,43;4,23;2,02;4,91;3,56
27/02/2025 13:00;1,44;2,89;1,13;10,09;2,35
27/02/2025 14:00;1,17;2,31;1,25;3,92;1,67
27/02/2025 15:00;1,23;2,77;1,49;3,61;2,14
27/02/2025 16:00;2,06;3,83;1,41;9,40;1,46
27/02/2025 17:00;1,32;2,18;1,25;8,44;1,82
27/02/2025 18:00;1,30;3,15;1,35;6,83;1,65
27/02/2025 19:00;1,47;2,63;1,21;6,05;1,93
27/02/2025 20:00;1,59;1,85;1,56;5,37;1,93
27/02/2025 21:00;1,76;4,13;1,58;5,21;1,75
27/02/2025 22:00;1,61;5,23;1,51;4,57;1,59
27/02/2025 23:00;1,32;3,55;1,56;4,19;1,80
28/02/2025 00:00;1,16;2,78;1,68;4,67;1,38
28/02/2025 01:00;0,00;1,99;0,00;4,26;1,41
28/02/2025 02:00;0,00;1,48;0,00;3,93;0,00
28/02/2025 03:00;0,00;1,29;0,00;4,17;0,00
28/02/2025 04:00;1,21;1,75;1,71;4,30;1,65
28/02/2025 05:00;1,29;3,11;1,86;7,01;1,88
28/02/2025 06:00;1,86;6,33;3,39;6,45;2,25
28/02/2025 07:00;2,64;13,10;3,45;8,96;1,75
28/02/2025 08:00;3,96;14,32;3,12;8,90;2,46
28/02/2025 09:00;3,44;10,36;2,92;7,21;3,13
28/02/2025 10:00;2,87;5,94;2,36;4,90;3,16
28/02/2025 11:00;2,78;5,06;2,02;4,77;2,93
28/02/2025 12:00;1,56;3,91;1,69;4,57;2,00
28/02/2025 13:00;1,55;3,56;1,64;4,61;1,91
28/02/2025 14:00;1,43;2,93;1,50;4,12;1,85
28/02/2025 15:00;1,48;3,21;1,33;4,19;1,62
28/02/2025 16:00;1,32;3,27;1,03;4,10;1,24
28/02/2025 17:00;1,50;2,69;1,07;4,00;1,32
28/02/2025 18:00;1,50;2,56;1,40;3,61;1,32
28/02/2025 19:00;1,60;3,28;1,59;3,59;1,48
28/02/2025 20:00;1,06;4,11;1,42;3,74;1,23
28/02/2025 21:00;1,15;3,45;1,14;6,18;1,34
28/02/2025 22:00;1,12;2,12;1,26;3,71;1,01
28/02/2025 23:00;0,89;1,71;1,01;4,39;1,50
01/03/2025 00:00;0,90;1,09;0,95;6,78;1,24
01/03/2025 01:00;0,93;0,00;1,18;0,00;1,09
01/03/2025 02:00;0,87;0,00;1,24;0,00;1,13
01/03/2025 03:00;0,95;0,00;1,05;0,00;1,05
01/03/2025 04:00;0,91;1,49;1,21;3,31;1,51
01/03/2025 05:00;0,96;1,73;1,14;3,39;1,00
01/03/2025 06:00;0,87;2,89;1,39;3,31;1,40
01/03/2025 07:00;1,52;5,09;1,31;3,76;1,78
01/03/2025 08:00;2,32;4,08;1,75;8,64;1,43
01/03/2025 09:00;2,14;3,10;2,19;8,91;1,68
01/03/2025 10:00;1,92;3,48;1,73;5,93;1,69
01/03/2025 11:00;1,33;3,84;1,80;4,84;1,87
01/03/2025 12:00;1,34;3,58;1,38;4,33;1,73
01/03/2025 13:00;1,18;2,82;1,35;3,74;1,37
01/03/2025 14:00;1,02;2,62;1,44;3,71;1,29
01/03/2025 15:00;0,75;2,87;1,55;3,35;1,14
01/03/2025 16:00;1,21;2,66;1,22;3,98;2,09
01/03/2025 17:00;1,20;2,22;1,30;3,76;1,35
01/03/2025 18:00;0,86;2,54;1,35;3,80;1,16
01/03/2025 19:00;0,72;2,29;1,42;3,48;1,34
01/03/2025 20:00;0,68;1,80;1,38;3,32;1,21
01/03/2025 21:00;0,97;1,42;1,19;3,14;1,04
01/03/2025 22:00;0,85;1,37;1,22;2,96;1,07
01/03/2025 23:00;0,60;1,26;1,04;2,86;1,23
02/03/2025 00:00;0,81;1,28;1,31;2,87;0,95
02/03/2025 01:00;0,00;1,26;0,00;3,20;0,00
02/03/2025 02:00;0,00;1,26;0,00;3,42;0,00
02/03/2025 03:00;0,00;1,36;0,00;3,69;0,00
02/03/2025 04:00;0,62;1,27;1,16;3,56;1,22
02/03/2025 05:00;0,89;1,18;1,05;3,43;1,03
02/03/2025 06:00;0,95;1,62;1,35;3,36;1,08
02/03/2025 07:00;1,11;3,21;1,37;3,61;1,43
02/03/2025 08:00;2,12;3,86;1,42;4,52;1,55
02/03/2025 09:00;1,46;2,20;1,75;6,48;1,45
02/03/2025 10:00;1,16;2,40;1,57;5,95;2,14
02/03/2025 11:00;1,06;2,51;1,56;4,00;1,71
02/03/2025 12:00;1,45;2,77;1,26;5,66;1,66
02/03/2025 13:00;1,35;2,84;1,55;4,80;1,67
02/03/2025 14:00;1,21;3,19;1,22;4,28;2,28
02/03/2025 15:00;0,96;3,30;1,29;4,35;2,03
02/03/2025 16:00;0,85;2,60;1,01;3,90;1,36
02/03/2025 17:00;0,67;2,70;1,26;3,71;1,13
02/03/2025 18:00;0,86;2,79;1,18;3,75;1,53
02/03/2025 19:00;0,83;2,23;1,16;3,39;1,27
02/03/2025 20:00;0,65;2,56;1,42;3,35;1,38
02/03/2025 21:00;0,97;2,27;1,24;2,80;1,05
02/03/2025 22:00;0,89;1,86;1,02;2,73;1,23
02/03/2025 23:00;0,84;1,89;1,13;3,87;1,27
03/03/2025 00:00;0,70;1,43;0,98;3,31;1,23
03/03/2025 01:00;0,58;0,00;1,07;0,00;1,30
03/03/2025 02:00;0,97;0,00;0,84;0,00;1,18
03/03/2025 03:00;0,74;0,00;0,93;0,00;0,96
03/03/2025 04:00;0,66;1,69;1,11;3,13;1,24
03/03/2025 05:00;0,98;1,71;1,06;3,84;1,40
03/03/2025 06:00;0,72;2,74;1,40;7,37;1,12
03/03/2025 07:00;1,25;5,51;1,67;4,98;1,51
03/03/2025 08:00;2,75;5,76;1,49;5,59;2,01
03/03/2025 09:00;1,97;4,13;1,54;5,10;2,98
03/03/2025 10:00;1,22;3,46;1,28;3,89;2,08
03/03/2025 11:00;1,38;3,50;1,63;3,73;2,07
03/03/2025 12:00;1,12;3,42;1,33;4,50;1,75
03/03/2025 13:00;0,76;3,03;1,19;3,88;1,72
03/03/2025 14:00;0,84;2,96;1,41;4,13;1,25
03/03/2025 15:00;0,80;2,92;1,41;3,78;2,07
03/03/2025 16:00;0,95;2,50;1,57;4,61;1,93
03/03/2025 17:00;1,09;2,68;1,26;3,92;1,28
03/03/2025 18:00;1,17;3,65;1,34;3,72;1,12
03/03/2025 19:00;1,32;3,17;1,36;3,62;1,16
03/03/2025 20:00;1,38;4,20;1,47;3,80;1,10
03/03/2025 21:00;1,37;3,32;1,90;3,79;1,14
03/03/2025 22:00;1,67;4,60;1,67;3,43;1,58
03/03/2025 23:00;1,56;3,17;1,17;3,82;2,06
04/03/2025 00:00;0,00;2,34;1,76;5,01;1,63
04/03/2025 01:00;0,00;2,23;0,00;4,91;2,02
04/03/2025 02:00;0,00;2,73;0,00;4,35;0,00
04/03/2025 03:00;0,00;3,24;0,00;4,06;0,00
04/03/2025 04:00;0,00;2,41;1,17;5,03;1,65
04/03/2025 05:00;0,00;2,09;1,19;5,07;1,49
04/03/2025 06:00;0,00;3,40;1,50;4,49;1,58
04/03/2025 07:00;0,00;4,64;1,97;5,75;1,47
04/03/2025 08:00;0,00;3,92;2,12;9,68;1,67
04/03/2025 09:00;0,00;5,50;1,95;13,62;2,12
04/03/2025 10:00;0,00;6,30;1,89;10,58;2,40
04/03/2025 11:00;0,00;3,89;2,03;7,28;3,05
04/03/2025 12:00;0,00;4,28;1,51;5,40;2,74
04/03/2025 13:00;0,00;3,75;1,34;3,90;1,74
04/03/2025 14:00;0,00;3,04;1,38;4,16;1,15
04/03/2025 15:00;0,00;3,57;1,56;4,41;1,58
04/03/2025 16:00;0,00;3,68;1,43;4,72;1,58
04/03/2025 17:00;0,00;3,64;1,45;8,68;1,25
04/03/2025 18:00;0,00;2,82;1,21;14,81;1,13
04/03/2025 19:00;0,00;3,06;1,24;4,99;1,18
04/03/2025 20:00;0,00;2,74;1,29;3,92;1,67
04/03/2025 21:00;0,00;2,13;1,26;3,58;1,09
04/03/2025 22:00;0,00;2,07;1,17;3,51;1,22
04/03/2025 23:00;0,00;2,14;1,38;3,60;1,12
05/03/2025 00:00;0,00;2,04;1,03;3,72;1,07
05/03/2025 01:00;0,00;0,00;1,30;0,00;1,47
05/03/2025 02:00;0,00;0,00;1,35;0,00;1,22
05/03/2025 03:00;0,00;0,00;1,53;0,00;1,53
05/03/2025 04:00;0,00;3,10;1,53;4,75;1,45
05/03/2025 05:00;0,00;3,37;1,54;4,85;1,33
05/03/2025 06:00;0,00;4,77;1,73;4,29;1,86
05/03/2025 07:00;0,00;4,39;2,11;4,49;2,21
05/03/2025 08:00;0,00;3,89;2,76;10,20;2,65
05/03/2025 09:00;0,00;3,64;2,48;9,93;4,26
05/03/2025 10:00;0,00;3,49;2,11;16,72;4,95
05/03/2025 11:00;0,00;5,04;2,12;10,32;3,95
05/03/2025 12:00;0,00;4,33;1,88;6,54;4,33
05/03/2025 13:00;0,00;4,21;1,57;5,25;2,51
05/03/2025 14:00;0,00;3,60;1,44;4,68;1,74
05/03/2025 15:00;0,00;3,83;1,11;4,51;1,41
05/03/2025 16:00;0,00;4,18;1,39;4,16;1,78
05/03/2025 17:00;0,00;3,99;1,38;5,05;1,44
05/03/2025 18:00;0,00;4,66;1,40;4,53;1,63
05/03/2025 19:00;0,00;4,98;1,38;4,41;1,28
05/03/2025 20:00;0,00;3,33;1,50;4,15;1,48
05/03/2025 21:00;0,00;2,72;1,11;3,71;1,48
05/03/2025 22:00;0,00;2,69;1,23;3,18;1,33
05/03/2025 23:00;0,00;2,66;1,09;3,27;1,04
06/03/2025 00:00;0,00;2,66;1,19;3,37;1,59
06/03/2025 01:00;0,00;2,86;0,00;3,60;1,37
06/03/2025 02:00;0,00;2,88;0,00;3,52;0,00
06/03/2025 03:00;0,00;2,92;0,00;3,85;0,00
06/03/2025 04:00;0,00;3,05;1,68;5,27;1,16
06/03/2025 05:00;0,00;2,94;1,43;5,26;1,31
06/03/2025 06:00;0,00;4,54;1,69;6,28;1,93
06/03/2025 07:00;0,00;6,68;1,73;4,93;2,00
06/03/2025 08:00;0,00;5,43;2,29;4,44;1,97
06/03/2025 09:00;0,00;4,81;2,15;7,48;2,31
06/03/2025 10:00;0,00;3,01;2,41;7,14;1,99
06/03/2025 11:00;0,00;3,06;1,96;4,64;2,23
06/03/2025 12:00;0,00;3,04;1,74;5,06;2,40
06/03/2025 13:00;2,60;4,08;1,81;4,33;1,90
06/03/2025 14:00;2,19;5,04;2,19;4,00;1,74
06/03/2025 15:00;1,68;4,72;1,85;3,85;1,45
06/03/2025 16:00;1,28;4,64;1,44;3,79;1,50
06/03/2025 17:00;1,34;4,36;1,24;3,95;1,43
06/03/2025 18:00;1,00;3,96;1,83;3,73;1,69
06/03/2025 19:00;0,81;2,93;1,72;3,43;1,78
06/03/2025 20:00;0,92;2,96;1,62;3,78;1,40
06/03/2025 21:00;0,77;2,87;1,46;3,32;1,32
06/03/2025 22:00;0,83;3,29;1,32;4,05;2,20
06/03/2025 23:00;0,89;3,07;1,23;4,21;2,50
07/03/2025 00:00;0,69;3,05;1,14;3,71;2,19
07/03/2025 01:00;0,87;0,00;1,28;0,00;1,65
07/03/2025 02:00;0,82;0,00;1,06;0,00;1,29
07/03/2025 03:00;0,78;0,00;1,27;0,00;1,32
07/03/2025 04:00;0,68;4,72;1,23;10,35;1,59
07/03/2025 05:00;0,91;5,55;1,82;8,60;1,63
07/03/2025 06:00;1,79;8,07;3,65;8,55;2,59
07/03/2025 07:00;2,80;11,22;4,12;0,00;3,34
07/03/2025 08:00;2,79;9,61;2,60;0,00;4,84
07/03/2025 09:00;1,93;6,34;3,66;0,00;3,27
07/03/2025 10:00;1,84;5,42;3,50;0,00;2,56
07/03/2025 11:00;1,50;5,60;2,51;0,00;2,22
07/03/2025 12:00;1,76;5,53;1,86;0,00;1,96
07/03/2025 13:00;0,99;5,58;1,56;0,00;1,61
07/03/2025 14:00;1,29;5,01;1,28;0,00;1,61
07/03/2025 15:00;1,17;4,59;1,10;0,00;1,25
07/03/2025 16:00;1,37;4,57;1,02;0,00;1,33
07/03/2025 17:00;1,35;5,09;1,23;7,81;1,44
07/03/2025 18:00;0,80;4,20;1,24;9,14;1,40
07/03/2025 19:00;1,09;4,16;1,35;9,31;1,44
07/03/2025 20:00;0,78;4,35;1,26;6,10;1,35
07/03/2025 21:00;0,98;3,94;1,46;8,84;1,40
07/03/2025 22:00;0,93;4,37;1,51;4,68;1,54
07/03/2025 23:00;1,15;3,39;1,44;3,85;1,54
08/03/2025 00:00;1,56;4,05;1,32;4,42;1,35
08/03/2025 01:00;0,00;5,18;0,00;3,75;1,41
08/03/2025 02:00;0,00;3,86;0,00;3,48;0,00
08/03/2025 03:00;0,00;3,00;0,00;3,36;0,00
08/03/2025 04:00;0,85;3,10;1,42;3,10;1,60
08/03/2025 05:00;1,08;4,18;1,57;6,70;1,75
08/03/2025 06:00;1,35;6,46;2,07;5,53;1,59
08/03/2025 07:00;1,83;8,06;2,05;6,86;1,97
08/03/2025 08:00;2,87;6,21;2,05;18,50;3,09
08/03/2025 09:00;1,28;4,61;2,05;9,48;2,79
08/03/2025 10:00;1,20;4,66;2,19;4,11;2,47
08/03/2025 11:00;1,29;5,39;1,83;3,69;2,14
08/03/2025 12:00;1,46;5,64;1,61;3,43;1,89
08/03/2025 13:00;0,87;5,30;1,70;2,94;1,68
08/03/2025 14:00;1,12;5,05;1,31;3,21;1,52
08/03/2025 15:00;1,00;5,03;1,17;3,77;1,36
08/03/2025 16:00;0,88;4,84;1,19;3,83;1,55
08/03/2025 17:00;0,75;4,70;1,35;3,63;1,65
08/03/2025 18:00;0,89;4,39;1,36;3,27;1,25
08/03/2025 19:00;0,75;4,26;1,16;2,90;1,55
08/03/2025 20:00;0,80;3,75;1,65;3,31;1,34
08/03/2025 21:00;0,79;4,22;2,03;3,25;1,19
08/03/2025 22:00;1,08;3,81;1,35;3,30;1,80
08/03/2025 23:00;0,90;3,09;1,28;3,08;1,40
09/03/2025 00:00;1,14;2,70;1,25;2,72;1,51
09/03/2025 01:00;0,85;0,00;1,21;0,00;1,34
09/03/2025 02:00;0,82;0,00;1,11;0,00;1,63
09/03/2025 03:00;1,01;0,00;1,15;0,00;2,12
09/03/2025 04:00;0,80;3,49;1,08;3,09;1,58
09/03/2025 05:00;0,85;3,48;1,12;3,52;2,43
09/03/2025 06:00;0,90;4,30;1,42;3,83;2,42
09/03/2025 07:00;1,39;5,73;1,82;4,43;2,12
09/03/2025 08:00;1,36;4,40;1,65;11,68;2,83
09/03/2025 09:00;1,19;5,16;1,76;6,17;3,54
09/03/2025 10:00;1,51;5,31;1,62;4,15;9,91
09/03/2025 11:00;1,13;4,79;1,45;0,00;3,50
09/03/2025 12:00;1,01;4,53;1,20;0,00;1,85
09/03/2025 13:00;0,85;4,11;1,38;0,00;1,88
09/03/2025 14:00;1,00;3,86;1,52;0,00;1,60
09/03/2025 15:00;1,30;4,11;1,12;0,00;1,75
09/03/2025 16:00;0,92;4,16;1,50;0,00;1,71
09/03/2025 17:00;1,03;4,68;1,36;0,00;1,65
09/03/2025 18:00;1,09;4,52;1,16;0,00;1,71
09/03/2025 19:00;1,62;4,55;1,59;0,00;1,89
09/03/2025 20:00;1,19;3,90;1,46;0,00;1,18
09/03/2025 21:00;0,86;3,66;1,56;0,00;1,22
09/03/2025 22:00;0,84;3,72;1,40;0,00;1,40
09/03/2025 23:00;0,89;3,58;1,41;0,00;1,47
10/03/2025 00:00;0,98;3,68;1,16;0,00;1,56
10/03/2025 01:00;0,00;3,49;0,00;0,00;1,81
10/03/2025 02:00;0,00;3,48;0,00;0,00;0,00
10/03/2025 03:00;0,00;3,48;0,00;0,00;0,00
10/03/2025 04:00;1,05;3,97;1,24;0,00;2,29
10/03/2025 05:00;0,75;6,45;1,75;0,00;1,89
10/03/2025 06:00;1,16;9,67;2,69;0,00;3,12
10/03/2025 07:00;2,27;15,08;2,91;0,00;4,12
10/03/2025 08:00;1,59;9,79;3,25;0,00;3,25
10/03/2025 09:00;1,61;5,24;3,23;0,00;2,31
10/03/2025 10:00;1,55;5,65;2,99;0,00;2,20
10/03/2025 11:00;1,72;5,88;1,87;0,00;1,68
10/03/2025 12:00;1,61;5,85;1,70;0,00;1,44
10/03/2025 13:00;1,15;5,81;1,30;0,00;1,62
10/03/2025 14:00;1,43;6,05;1,20;0,00;1,64
10/03/2025 15:00;1,33;5,52;1,52;0,00;1,43
10/03/2025 16:00;1,17;5,68;1,42;0,00;1,33
10/03/2025 17:00;1,10;6,38;1,25;0,00;1,37
10/03/2025 18:00;1,26;5,61;1,49;0,00;1,52
10/03/2025 19:00;0,87;4,66;1,50;0,00;1,46
10/03/2025 20:00;1,00;4,34;1,31;0,00;1,41
10/03/2025 21:00;1,07;4,37;1,26;0,00;1,23
10/03/2025 22:00;0,90;4,22;1,24;0,00;1,09
10/03/2025 23:00;0,93;3,34;1,20;0,00;1,95
11/03/2025 00:00;1,28;3,13;1,23;0,00;1,47
11/03/2025 01:00;1,10;0,00;1,17;0,00;1,96
11/03/2025 02:00;0,86;0,00;1,13;0,00;2,70
11/03/2025 03:00;0,61;0,00;1,22;0,00;2,48
11/03/2025 04:00;1,05;4,60;1,56;0,00;3,17
11/03/2025 05:00;1,20;5,88;1,49;0,00;3,33
11/03/2025 06:00;1,67;10,09;2,15;0,00;2,76
11/03/2025 07:00;2,31;10,52;1,94;0,00;2,81
11/03/2025 08:00;2,44;11,24;2,53;0,00;3,93
11/03/2025 09:00;2,57;7,18;3,09;0,00;5,48
11/03/2025 10:00;2,27;7,01;2,55;0,00;4,89
11/03/2025 11:00;2,27;7,65;2,92;0,00;3,67
11/03/2025 12:00;2,21;7,08;3,30;0,00;4,28
11/03/2025 13:00;2,10;6,21;3,24;0,00;3,57
11/03/2025 14:00;1,89;6,09;2,74;0,00;2,95
11/03/2025 15:00;2,49;6,81;2,28;0,00;2,26
11/03/2025 16:00;2,62;7,13;2,44;0,00;2,17
11/03/2025 17:00;2,93;6,65;2,27;0,00;2,15
11/03/2025 18:00;2,74;7,19;2,18;0,00;2,31
11/03/2025 19:00;1,86;8,61;1,88;0,00;2,79
11/03/2025 20:00;1,42;7,58;2,12;0,00;2,68
11/03/2025 21:00;1,55;8,10;1,85;0,00;2,39
11/03/2025 22:00;1,91;6,92;1,68;0,00;2,58
11/03/2025 23:00;1,73;7,25;1,54;0,00;1,90
12/03/2025 00:00;1,31;5,21;1,56;0,00;1,79
12/03/2025 01:00;0,00;6,42;0,00;0,00;1,87
12/03/2025 02:00;0,00;6,13;0,00;0,00;0,00
12/03/2025 03:00;0,00;4,83;0,00;0,00;0,00
12/03/2025 04:00;1,03;4,56;1,12;0,00;3,09
12/03/2025 05:00;1,24;7,27;1,53;0,00;2,91
12/03/2025 06:00;1,63;12,51;3,42;0,00;3,74
12/03/2025 07:00;2,96;14,59;4,73;0,00;5,71
12/03/2025 08:00;2,34;11,87;3,09;0,00;6,85
12/03/2025 09:00;3,05;9,49;4,17;0,00;5,95
12/03/2025 10:00;3,04;7,49;3,83;0,00;4,01
12/03/2025 11:00;3,16;9,00;2,83;0,00;3,05
12/03/2025 12:00;2,84;8,45;1,86;0,00;3,37
12/03/2025 13:00;1,79;0,00;1,59;0,00;2,93
12/03/2025 14:00;1,26;0,00;1,37;0,00;2,04
12/03/2025 15:00;1,14;0,00;1,26;0,00;1,73
12/03/2025 16:00;1,22;0,00;1,34;0,00;1,76
12/03/2025 17:00;2,08;-0,08;1,27;0,00;1,69
12/03/2025 18:00;1,86;0,27;1,56;0,00;1,35
12/03/2025 19:00;1,40;-1,03;1,37;0,00;1,54
12/03/2025 20:00;1,31;-1,90;1,72;0,00;1,63
12/03/2025 21:00;1,09;-1,70;1,36;0,00;1,52
12/03/2025 22:00;1,38;-1,11;1,27;0,00;1,57
12/03/2025 23:00;1,20;-1,17;1,60;0,00;1,39
13/03/2025 00:00;1,28;-2,32;1,40;0,00;1,26
13/03/2025 01:00;1,30;0,00;1,64;0,00;1,32
13/03/2025 02:00;0,95;0,00;1,59;0,00;1,73
13/03/2025 03:00;1,13;0,00;1,53;0,00;1,56
13/03/2025 04:00;1,23;-1,65;1,53;0,00;1,58
13/03/2025 05:00;1,24;-0,62;1,28;0,00;1,62
13/03/2025 06:00;1,83;2,16;2,19;0,00;1,80
13/03/2025 07:00;2,85;1,00;2,52;0,00;2,57
13/03/2025 08:00;2,49;0,62;1,88;0,00;2,86
13/03/2025 09:00;2,09;-0,71;1,76;0,00;1,78
13/03/2025 10:00;1,34;-1,85;1,63;0,00;1,85
13/03/2025 11:00;1,83;-2,22;1,95;0,00;1,66
13/03/2025 12:00;1,93;-1,07;2,19;0,00;1,93
13/03/2025 13:00;2,33;-1,74;1,97;0,00;1,79
13/03/2025 14:00;1,84;-1,29;1,53;0,00;1,81
13/03/2025 15:00;1,73;-1,52;1,18;0,00;1,70
13/03/2025 16:00;1,28;-2,29;1,66;0,00;1,61
13/03/2025 17:00;2,12;-2,39;1,92;0,00;1,55
13/03/2025 18:00;1,69;-0,46;2,09;0,00;2,04
13/03/2025 19:00;1,65;0,82;1,96;0,00;2,32
13/03/2025 20:00;1,33;0,43;2,04;0,00;2,39
13/03/2025 21:00;1,36;0,00;2,62;0,00;2,13
13/03/2025 22:00;2,35;0,00;2,22;0,00;1,98
13/03/2025 23:00;1,53;5,03;1,98;0,00;1,95
14/03/2025 00:00;1,26;3,96;2,00;0,00;2,36
14/03/2025 01:00;0,00;4,02;0,00;0,00;3,06
14/03/2025 02:00;0,00;3,10;0,00;0,00;0,00
14/03/2025 03:00;0,00;4,52;0,00;0,00;0,00
14/03/2025 04:00;1,46;5,43;1,41;0,00;4,39
14/03/2025 05:00;1,58;7,20;1,93;0,00;3,74
14/03/2025 06:00;1,64;11,28;2,76;0,00;3,71
14/03/2025 07:00;3,66;14,45;3,31;0,00;4,99
14/03/2025 08:00;4,29;10,43;2,86;0,00;6,97
14/03/2025 09:00;1,95;5,44;3,13;0,00;7,40
14/03/2025 10:00;1,84;5,21;2,09;0,00;7,32
14/03/2025 11:00;1,29;4,25;1,59;0,00;4,14
14/03/2025 12:00;1,08;4,01;1,39;0,00;2,74
14/03/2025 13:00;1,12;3,90;1,50;0,00;1,73
14/03/2025 14:00;1,73;4,43;1,33;0,00;1,63
14/03/2025 15:00;1,45;3,80;1,30;0,00;1,68
14/03/2025 16:00;1,50;5,25;1,30;0,00;1,86
14/03/2025 17:00;1,41;5,62;1,66;0,00;1,75
14/03/2025 18:00;1,21;6,23;1,32;0,00;1,85
14/03/2025 19:00;1,30;5,23;1,14;0,00;1,99
14/03/2025 20:00;1,14;4,29;1,20;0,00;2,58
14/03/2025 21:00;1,29;3,73;1,55;0,00;1,82
14/03/2025 22:00;1,11;3,27;1,45;0,00;2,07
14/03/2025 23:00;0,72;2,83;1,05;0,00;1,67
15/03/2025 00:00;1,00;2,93;1,30;0,00;2,29
15/03/2025 01:00;1,11;0,00;1,06;0,00;2,87
15/03/2025 02:00;0,90;0,00;1,02;0,00;2,19
15/03/2025 03:00;0,86;0,00;1,14;0,00;1,79
15/03/2025 04:00;1,09;2,99;1,10;0,00;1,38
15/03/2025 05:00;1,08;2,61;1,09;0,00;1,44
15/03/2025 06:00;1,12;3,71;1,83;0,00;1,28
15/03/2025 07:00;1,60;3,96;2,26;0,00;1,81
15/03/2025 08:00;1,18;4,03;2,38;0,00;2,07
15/03/2025 09:00;2,01;4,36;2,44;0,00;2,57
15/03/2025 10:00;1,99;5,33;2,56;0,00;2,49
15/03/2025 11:00;1,68;4,90;2,00;0,00;2,59
15/03/2025 12:00;1,22;4,43;1,59;0,00;1,96
15/03/2025 13:00;1,29;4,28;1,63;0,00;1,67
15/03/2025 14:00;1,84;4,28;2,75;0,00;1,59
15/03/2025 15:00;3,00;5,43;3,50;0,00;2,06
15/03/2025 16:00;1,62;4,50;1,46;0,00;1,42
15/03/2025 17:00;1,65;4,04;1,48;0,00;1,47
15/03/2025 18:00;1,65;3,74;1,82;0,00;1,38
15/03/2025 19:00;1,48;3,54;1,96;0,00;1,50
15/03/2025 20:00;1,31;4,91;1,54;0,00;1,24
15/03/2025 21:00;1,17;5,26;1,70;0,00;1,37
15/03/2025 22:00;1,51;4,49;1,39;0,00;1,23
15/03/2025 23:00;1,14;4,39;1,17;0,00;1,00
16/03/2025 00:00;1,18;4,44;1,31;0,00;1,60
16/03/2025 01:00;0,00;5,01;0,00;0,00;1,15
16/03/2025 02:00;0,00;4,62;0,00;0,00;0,00
16/03/2025 03:00;0,00;3,07;0,00;0,00;0,00
16/03/2025 04:00;1,12;2,76;1,38;0,00;1,46
16/03/2025 05:00;1,13;3,22;1,33;0,00;1,06
16/03/2025 06:00;1,20;4,33;1,84;0,00;1,68
16/03/2025 07:00;1,72;5,85;1,92;0,00;2,74
16/03/2025 08:00;2,61;5,49;2,16;0,00;3,27
16/03/2025 09:00;2,86;6,30;2,11;0,00;3,90
16/03/2025 10:00;2,26;5,15;2,59;0,00;4,00
16/03/2025 11:00;1,16;3,44;2,81;0,00;3,15
16/03/2025 12:00;1,19;3,92;2,53;0,00;2,71
16/03/2025 13:00;1,41;4,54;2,14;0,00;2,30
16/03/2025 14:00;1,37;4,50;1,87;0,00;2,40
16/03/2025 15:00;1,17;4,50;1,48;0,00;1,87
16/03/2025 16:00;1,20;4,41;1,54;0,00;1,43
16/03/2025 17:00;0,93;4,17;1,32;0,00;1,57
16/03/2025 18:00;1,11;3,97;1,26;0,00;1,24
16/03/2025 19:00;0,81;3,63;1,24;0,00;1,20
16/03/2025 20:00;1,03;3,53;1,50;0,00;1,28
16/03/2025 21:00;1,05;3,65;1,52;0,00;1,29
